-64.5316666666667,48.1569444444444
-64.485,48.1602777777778
-64.4277777777778,48.2736111111111
-64.4669444444445,48.2005555555556
-64.5133333333333,48.1722222222222
-64.3833333333333,48.1897222222222
-64.4036111111111,48.2422222222222
-64.4036111111111,48.2422222222222
-64.41,48.2408333333333
-64.4355555555556,48.2258333333333
-64.4363888888889,48.2308333333333
-64.5305555555556,48.2683333333333
-64.3543,48.2667
-64.379,48.204
-64.4022,48.2008
-64.4336,48.153
-64.5018,48.1542
-64.5065,48.2721
-64.5402,48.2607
-64.3703,48.2083
